date,uid,price
2018-02-01,26100641,299
2017-01-29,80103168,199
2015-05-30,83611817,299
2016-02-16,83611817,299
2016-02-24,83611817,199
2016-02-29,83611817,499
2016-05-18,83611817,599
2016-10-23,83611817,199
2017-01-29,83611817,299
2016-10-04,67557207,899
2016-11-21,67557207,499
2017-02-19,67557207,499
2017-06-30,67557207,599
2017-08-15,67557207,899
2017-12-09,67557207,599
2018-02-24,67557207,199
2016-03-25,86878321,299
2016-07-31,86878321,199
2016-11-10,86878321,299
2017-01-05,86878321,499
2017-02-10,86878321,499
2017-12-22,86878321,299
2018-04-02,86878321,499
2017-07-30,68785808,599
2018-01-08,68785808,499
2016-04-26,72930213,599
2016-05-08,72930213,199
2016-05-17,72930213,99
2017-11-09,72930213,499
2016-09-13,80618963,299
2017-01-16,80618963,299
2017-04-10,80618963,599
2017-05-16,80618963,199
2017-05-29,80618963,299
2017-12-14,80618963,499
2018-02-18,80618963,499
2017-12-31,31394183,299
2017-12-16,20355178,299
2016-10-29,33069371,199
2016-11-06,33069371,199
2017-02-25,33069371,499
2017-06-05,33069371,599
2017-08-15,33069371,499
2017-05-09,61403903,299
2017-09-04,61403903,499
2017-12-14,61403903,499
2018-02-08,55318988,599
2018-02-22,57078117,599
2017-10-06,80625526,899
2018-03-01,80625526,299
2018-03-31,80625526,499
2016-09-07,60382176,499
2016-11-22,60382176,499
2017-05-08,60382176,899
2017-12-20,60382176,299
2018-01-08,60382176,499
2016-02-03,25915091,99
2016-06-04,25915091,99
2016-08-02,25915091,599
2017-05-03,25915091,199
2017-10-15,25915091,199
2018-01-10,80730171,599
2018-03-10,80730171,299
2016-02-16,39909110,199
2018-03-02,43266115,299
2018-03-28,43266115,499
2017-02-08,90494812,199
2017-06-14,90494812,299
2017-11-04,90494812,299
2018-03-13,90494812,199
2018-03-06,35942246,599
2017-04-21,16501352,499
2017-05-08,16501352,599
2016-02-24,44541365,599
2017-02-03,44541365,199
2017-07-22,44541365,299
2018-02-05,44541365,299
2017-05-08,54470145,299
2017-06-11,54470145,499
2018-02-16,54470145,599
2018-04-08,30151313,499
2017-06-23,11311638,499
2018-02-19,11311638,599
2018-03-21,93221212,599
2018-04-21,93221212,499
2018-01-04,72521732,99
2018-01-14,72521732,99
2016-08-30,20072286,199
2016-12-14,20072286,299
2017-11-27,13871927,599
2016-10-11,55914004,499
2016-10-12,55914004,599
2016-10-28,55914004,299
2017-07-14,55914004,499
2017-11-29,55914004,199
2018-03-15,55914004,599
2017-09-18,54883130,299
2018-01-17,54883130,499
2018-03-06,54883130,899
2016-07-27,19700395,199
2016-08-08,19700395,299
2018-02-07,19700395,199
2016-07-22,54011529,99
2017-01-09,54011529,299
2017-12-25,54011529,499
2017-04-06,89664365,199
2017-07-11,89912978,599
2017-09-12,89912978,599
2017-11-27,89912978,199
2017-12-22,89912978,299
2018-01-13,89912978,299
2018-02-08,89912978,599
2017-10-14,78294096,299
2018-02-09,78294096,599
2017-01-11,44997936,499
2017-03-22,44997936,199
2017-06-07,44997936,299
2017-08-09,44997936,499
2017-08-21,44997936,599
2017-12-30,44997936,299
2015-04-15,67550454,899
2015-06-13,67550454,499
2015-07-03,67550454,99
2016-02-06,67550454,199
2016-11-04,67550454,499
2017-02-18,67550454,499
2017-03-20,67550454,299
2017-07-23,67550454,299
2017-09-04,67550454,299
2018-03-17,67550454,599
2018-02-09,53853803,499
2018-03-29,53853803,199
2018-03-30,53853803,499
2017-12-03,44706816,199
2018-03-16,20320232,499
2018-02-05,98670930,599
2018-03-02,98670930,299
2016-07-05,69359991,499
2016-08-24,69359991,499
2016-12-31,69359991,199
2017-01-24,69359991,299
2017-04-14,69359991,299
2017-06-25,69359991,499
2017-07-25,69359991,499
2017-08-02,69359991,299
2017-08-25,69359991,299
2018-01-14,69359991,299
2018-03-26,69359991,199
2018-04-17,69359991,299
2017-04-18,29536399,599
2017-08-06,29536399,199
2017-11-09,29536399,99
2017-11-14,29536399,299
2018-01-26,29536399,499
2018-01-27,29536399,199
2018-02-02,29536399,599
2017-11-07,50852622,199
2017-11-18,50852622,299
2018-01-16,50852622,599
2016-10-16,12613544,599
2017-08-18,12613544,499
2017-10-04,12613544,499
2018-03-03,12613544,99
2017-06-14,97875501,299
2017-10-15,97875501,199
2017-02-24,66996989,599
2017-04-22,66996989,199
2017-07-09,66996989,499
2017-10-09,66996989,199
2017-10-10,66996989,299
2018-03-24,92115496,199
2018-01-13,73999973,299
2016-07-14,84199805,899
2016-10-04,84199805,199
2017-01-18,84199805,599
2017-09-26,84199805,299
2018-02-25,32074290,199
2017-09-08,48900836,299
2017-10-14,48900836,599
2017-12-15,48900836,899
2018-03-20,48900836,599
2017-07-26,76826271,199
2018-03-15,76826271,499
2018-02-13,57963087,299
2017-06-13,59812956,299
2017-06-30,59812956,299
2017-07-25,59812956,599
2017-08-03,59812956,299
2017-12-22,59812956,299
2018-02-07,59812956,299
2016-12-13,28794739,199
2016-12-25,28794739,899
2017-03-12,28794739,199
2017-04-23,28794739,499
2017-07-06,28794739,299
2017-10-11,28794739,599
2017-12-22,28794739,599
2018-04-02,28794739,299
2016-12-10,42508443,599
2017-07-08,42508443,499
2017-09-02,42508443,599
2017-09-19,42508443,599
2017-12-17,42508443,499
2016-10-28,22888664,599
2016-11-02,22888664,299
2016-12-13,22888664,599
2016-12-29,22888664,599
2017-01-26,22888664,199
2017-02-17,22888664,499
2017-03-14,22888664,199
2017-05-20,22888664,199
2017-06-25,22888664,199
2017-08-01,22888664,299
2017-08-06,22888664,299
2017-12-19,22888664,199
2018-02-05,22888664,299
2016-02-21,13187272,599
2017-09-21,13187272,599
2017-11-20,13187272,199
2016-07-28,96104333,299
2016-09-30,96104333,299
2017-05-05,96104333,899
2017-07-29,96104333,499
2017-09-08,96104333,99
2017-11-19,96104333,299
2018-01-13,96104333,199
2017-03-29,65588515,99
2017-05-25,65588515,499
2017-07-20,65588515,599
2017-08-13,65588515,299
2017-11-10,65588515,199
2017-12-02,65588515,199
2018-01-27,65588515,299
2017-07-16,79530173,199
2018-04-17,79530173,599
2017-12-19,97573673,299
2017-12-29,97573673,599
2017-05-29,46687593,99
2016-10-23,47973397,199
2017-06-30,47973397,599
2017-09-08,47973397,299
2017-11-21,47973397,99
2018-01-17,47973397,299
2016-08-19,11976959,899
2016-10-15,11976959,499
2017-04-05,11976959,199
2017-04-26,11976959,199
2017-07-07,11976959,199
2017-07-26,11976959,499
2017-09-02,11976959,599
2017-10-08,11976959,199
2017-11-28,11976959,299
2017-12-15,11976959,99
2018-03-19,40677015,499
2018-04-18,40677015,299
2016-08-18,91228310,299
2016-12-13,91228310,299
2017-12-08,91228310,499
2018-03-27,91228310,599
2017-10-25,75539773,899
2017-12-09,75539773,199
2018-03-15,75539773,499
2017-04-20,80964607,299
2017-12-19,80964607,299
2016-10-04,77446612,599
2016-10-12,77446612,199
2016-10-27,77446612,899
2017-05-30,77446612,299
2017-09-05,77446612,499
2017-09-20,77446612,599
2018-04-04,77446612,99
2018-03-14,30527314,199
2018-01-30,33179676,599
2017-09-23,78332445,599
2017-09-30,78332445,499
2017-12-30,78332445,499
2018-03-05,78332445,499
2016-07-26,96467894,599
2015-07-06,26310500,299
2015-11-28,26310500,499
2016-11-14,26310500,499
2016-11-15,26310500,499
2016-11-28,26310500,299
2017-03-29,26310500,499
2017-08-07,26310500,599
2018-03-01,26310500,599
2016-08-22,47592236,199
2016-09-04,47592236,499
2017-01-15,47592236,199
2017-08-30,47592236,199
2017-10-10,47592236,299
2017-12-31,47592236,199
2018-03-11,47592236,299
2017-07-13,53536734,499
2017-07-15,53536734,299
2018-04-07,22129601,299
2018-04-08,22129601,199
2016-09-09,97703745,199
2017-03-23,97703745,299
2017-10-28,97703745,499
2018-02-13,97703745,199
2018-04-15,97703745,199
2017-08-03,59057312,499
2017-08-15,59057312,899
2017-11-28,59057312,499
2017-12-02,59057312,499
2018-01-21,59057312,199
2017-06-07,72870902,199
2018-03-09,72870902,299
2018-04-18,53254137,199
2015-08-22,66103310,599
2015-12-10,66103310,199
2017-08-13,66103310,599
2017-08-24,66103310,299
2017-12-25,21907151,299
2018-02-11,21907151,199
2018-03-23,12428916,199
2016-03-04,81309104,299
2016-06-23,81309104,299
2016-07-20,81309104,199
2016-11-24,81309104,299
2016-11-28,81309104,599
2017-03-24,81309104,199
2017-05-05,81309104,199
2017-01-07,18350032,299
2018-03-16,18350032,499
2016-11-24,65707304,199
2017-04-03,65707304,599
2017-10-17,65707304,499
2017-11-16,65707304,199
2016-06-29,58870601,599
2017-12-03,52172947,99
2017-12-06,52172947,299
2017-12-28,52172947,599
2018-01-25,52172947,199
2018-02-07,52172947,499
2016-09-01,90117105,499
2016-11-26,90117105,499
2017-04-25,90117105,899
2017-06-21,90117105,499
2017-10-30,90117105,299
2018-03-31,90117105,199
2018-04-03,90117105,199
2017-09-10,81659476,499
2016-07-14,93416654,499
2016-09-11,93416654,299
2016-10-13,93416654,199
2017-03-01,93416654,499
2017-04-30,93416654,599
2017-05-18,93416654,499
2017-07-19,93416654,599
2017-12-14,93416654,199
2017-02-28,66028246,299
2016-12-28,90576135,599
2017-01-25,90576135,499
2017-03-14,90576135,199
2017-03-21,90576135,199
2017-07-23,90576135,599
2016-11-10,47183962,299
2016-11-12,47183962,499
2016-11-24,47183962,499
2017-05-30,47183962,199
2017-06-06,47183962,599
2017-12-08,47183962,99
2018-02-14,47183962,299
2017-02-08,51018176,599
2017-07-24,51018176,499
2017-05-07,64274271,99
2017-07-19,64274271,299
2017-11-03,64274271,899
2017-11-28,64274271,299
2018-01-25,64274271,499
2018-02-21,64274271,599
2017-10-24,94667497,199
2017-12-01,94667497,199
2017-12-27,94667497,499
2016-11-30,12512467,599
2017-02-25,12512467,299
2017-06-18,12512467,299
2017-09-27,12512467,499
2018-04-10,12512467,199
2017-12-13,34206549,199
2016-07-22,56637414,299
2016-08-10,56637414,599
2016-10-22,56637414,499
2017-11-29,56637414,499
2018-01-24,56637414,499
2018-02-23,56637414,199
2017-02-18,85023520,299
2017-08-05,85023520,199
2017-10-07,85023520,299
2017-10-10,85023520,599
2017-10-29,85023520,199
2017-11-10,85023520,299
2017-11-12,85023520,499
2018-03-24,85023520,599
2018-04-16,85023520,499
2017-12-23,93838937,599
2018-02-23,93838937,299
2018-03-03,28191749,199
2018-03-13,28191749,499
2017-12-16,41045336,899
2016-11-02,30580782,199
2016-11-11,30580782,299
2016-11-25,30580782,499
2016-12-12,30580782,299
2016-12-26,30580782,599
2017-08-20,30580782,599
2017-09-14,30580782,99
2017-11-20,30580782,499
2016-08-13,69237628,299
2016-11-09,69237628,299
2017-03-24,69237628,299
2017-05-02,69237628,499
2017-08-31,69237628,199
2017-09-27,69237628,199
2015-10-23,36104017,599
2016-11-19,36104017,499
2016-11-30,36104017,199
2016-12-10,36104017,499
2018-03-08,36104017,299
2018-01-27,89104187,199
2017-10-23,41644485,199
2017-12-22,21794944,299
2018-02-27,21794944,599
2016-09-18,95399683,299
2017-02-23,24373914,299
2018-02-26,24373914,199
2018-04-01,24373914,299
2017-08-18,45935274,299
2016-06-04,27207518,299
2016-06-05,27207518,499
2016-10-31,27207518,299
2017-01-27,27207518,299
2017-04-25,27207518,99
2017-09-01,27207518,499
2017-10-15,27207518,599
2018-04-20,59225987,599
2017-11-08,43346800,599
2018-01-02,43346800,199
2018-01-22,43346800,499
2018-01-31,43346800,299
2018-03-18,43346800,299
2018-03-31,43346800,299
2018-04-21,43346800,199
2017-08-14,11756777,499
2017-09-07,11756777,199
2016-09-22,89676941,499
2016-09-24,89676941,99
2017-02-22,89676941,299
2017-04-21,89676941,199
2017-07-07,89676941,499
2017-08-24,89676941,299
2017-11-19,89676941,599
2017-11-21,89676941,199
2016-12-30,94637697,599
2016-02-22,15988689,299
2017-10-04,15988689,599
2018-02-24,17224333,599
2017-11-15,36029568,599
2018-01-08,36029568,299
2017-07-16,31446151,199
2017-07-26,31446151,299
2017-12-30,31446151,199
2018-04-09,28714986,499
2018-01-03,95718406,199
2018-01-31,95718406,299
2018-01-23,83807431,899
2018-02-21,83807431,499
2018-02-28,83807431,599
2017-04-11,85470265,499
2017-04-14,85470265,499
2017-06-23,85470265,599
2017-09-16,85470265,899
2017-09-18,85470265,199
2018-03-18,79721979,199
2018-04-01,79721979,499
2017-08-12,25194914,499
2017-09-30,25194914,199
2017-12-24,25194914,499
2017-09-21,83628076,199
2018-01-23,83628076,299
2017-02-25,77557879,99
2016-09-20,75633715,499
2017-12-16,75633715,599
2018-04-01,34478937,299
2016-02-29,54143576,299
2016-03-29,54143576,599
2016-05-27,54143576,99
2016-11-24,54143576,299
2017-04-26,54143576,199
2017-11-12,54143576,599
2018-04-08,54143576,199
2017-03-13,36282124,199
2017-09-09,36282124,499
2017-11-03,36282124,299
2017-11-16,36282124,499
2018-02-12,36282124,199
2016-04-16,27462048,299
2017-02-06,27462048,299
2017-02-11,27462048,599
2017-03-11,27462048,299
2017-04-30,27462048,499
2016-10-12,87948327,599
2017-02-20,87948327,299
2017-03-25,87948327,599
2017-04-30,87948327,299
2018-02-08,87948327,599
2018-01-02,25435628,199
2017-03-25,96840524,499
2017-07-08,96840524,599
2017-07-21,96840524,599
2017-12-30,96840524,299
2016-05-29,95674089,199
2016-06-13,95674089,299
2017-01-24,95674089,599
2017-02-20,95674089,499
2017-05-18,95674089,299
2017-08-24,95674089,599
2018-03-01,95674089,99
2017-08-04,58700485,499
2017-11-24,58700485,599
2016-09-05,56742706,499
2016-09-15,56742706,499
2017-06-04,56742706,199
2018-01-15,56742706,299
2018-01-19,56742706,599
2017-03-26,54810234,299
2017-08-19,54810234,499
2017-09-09,54810234,599
2017-12-14,54810234,299
2018-01-05,54810234,99
2018-03-06,54810234,199
2017-09-29,26206386,199
2017-10-05,26206386,199
2017-12-23,26206386,299
2018-01-09,26206386,299
2018-01-17,26206386,899
2015-08-05,44437453,299
2015-09-15,44437453,299
2016-03-06,44437453,299
2017-01-27,44437453,599
2017-04-05,44437453,299
2017-07-06,44437453,299
2017-08-19,44437453,199
2017-03-08,78334743,599
2017-09-05,78334743,299
2017-09-10,78334743,199
2017-11-14,78334743,299
2018-03-11,78334743,199
2015-09-20,27871636,299
2015-10-07,27871636,499
2015-10-26,27871636,199
2016-04-05,27871636,499
2016-07-03,27871636,299
2017-01-05,27871636,499
2017-03-27,27871636,599
2017-06-05,27871636,599
2017-06-20,27871636,499
2017-06-24,27871636,599
2017-12-01,27871636,199
2017-10-18,55470182,299
2017-11-21,55470182,499
2018-02-18,55470182,899
2015-05-28,81870014,599
2015-08-28,81870014,299
2015-09-14,81870014,299
2016-03-24,81870014,899
2016-09-23,81870014,199
2017-01-02,81870014,499
2017-02-16,81870014,599
2017-06-11,81870014,599
2017-05-13,61015529,599
2017-07-10,57406482,299
2016-04-13,94090865,499
2016-10-15,94090865,899
2016-12-22,94090865,899
2017-01-05,94090865,299
2017-01-17,94090865,499
2017-06-29,94090865,499
2017-08-02,94090865,299
2017-08-08,94090865,499
2018-01-17,94090865,599
2017-03-05,44650512,499
2018-02-16,44650512,599
2018-03-18,44650512,599
2016-09-12,55677620,599
2016-12-03,55677620,499
2017-11-05,55677620,599
2018-02-18,55677620,199
2017-03-29,73337819,499
2017-05-13,73337819,299
2017-11-07,73337819,199
2018-02-20,73337819,199
2015-07-28,19621049,599
2016-05-18,19621049,599
2016-07-16,19621049,299
2017-03-17,19621049,599
2017-09-01,19621049,599
2018-03-14,19621049,199
2016-09-20,89804397,199
2017-03-03,89804397,299
2017-12-30,89804397,199
2017-12-06,88322199,199
2016-06-23,51284237,299
2016-07-04,51284237,899
2016-11-28,51284237,299
2017-06-23,51284237,499
2017-06-27,51284237,299
2017-12-18,51284237,199
2018-01-01,51284237,499
2018-03-03,51284237,599
2017-12-27,27250031,99
2018-04-17,27250031,599
2017-08-26,46616311,199
2017-11-15,46616311,299
2017-12-09,46616311,599
2018-01-11,46616311,199
2018-01-21,46616311,599
2016-11-13,64522849,299
2017-04-06,64522849,499
2017-12-13,64522849,499
2018-02-17,64522849,299
2017-07-05,26000101,499
2017-08-22,26000101,299
2017-09-23,26000101,599
2017-02-16,21353457,499
2017-02-28,21353457,299
2017-06-15,21353457,599
2016-03-12,49518970,499
2016-05-08,49518970,599
2016-10-06,49518970,599
2017-03-12,49518970,499
2017-10-18,49518970,499
2017-11-24,49518970,299
2018-03-26,26829700,299
2018-04-07,77010199,299
2018-04-19,77010199,599
2018-01-19,35580487,499
2016-05-20,79481427,199
2016-10-20,79481427,599
2017-05-13,79481427,299
2017-08-28,79481427,299
2016-10-02,30657860,499
2016-10-12,30657860,299
2016-12-06,30657860,499
2017-02-07,30657860,599
2017-03-29,30657860,299
2017-12-30,30657860,199
2017-08-04,53111877,499
2017-08-12,53111877,199
2017-09-05,53111877,299
2017-09-08,53111877,299
2017-10-04,53111877,299
2016-09-13,25358483,199
2018-02-12,25358483,299
2018-02-17,25358483,99
2016-10-29,24708291,299
2016-11-28,24708291,99
2017-08-30,24708291,599
2017-09-10,24708291,899
2017-11-16,20819344,599
2017-12-11,20819344,299
2018-02-24,20819344,299
2018-02-25,20819344,299
2016-08-29,58375061,299
2017-07-14,58375061,599
2017-11-17,58375061,599
2017-10-10,13373345,199
2017-11-12,13373345,299
2017-12-31,13373345,599
2018-02-21,13373345,599
2018-03-17,16377492,199
2017-10-20,92513925,499
2017-02-16,15971820,499
2017-03-26,15971820,499
2017-06-28,15971820,599
2017-11-05,15971820,499
2017-11-08,15971820,499
2017-12-28,15971820,499
2017-08-13,75795365,499
2017-08-20,75795365,499
2017-10-30,75795365,299
2018-01-22,75795365,499
2018-02-25,75795365,299
2015-12-17,88249223,599
2016-01-20,88249223,599
2016-01-31,88249223,499
2016-10-27,88249223,299
2016-11-26,88249223,299
2017-05-26,88249223,199
2017-07-26,88249223,199
2017-07-27,88249223,199
2017-09-01,88249223,199
2017-05-06,23506404,299
2017-06-01,23506404,599
2017-11-18,23506404,299
2017-12-05,23506404,299
2018-04-14,23506404,599
2017-08-10,60897219,199
2017-08-27,60897219,299
2017-09-08,60897219,299
2017-11-19,60897219,199
2018-02-09,60897219,299
2018-04-13,60897219,899
2018-02-28,66230721,299
2018-03-16,66230721,299
2016-10-13,67161678,499
2017-03-08,67161678,299
2017-07-10,67161678,599
2017-08-08,15619946,199
2018-04-18,15619946,499
2016-07-20,93873097,599
2016-09-10,93873097,299
2016-10-16,93873097,599
2016-11-06,93873097,199
2018-01-30,62817728,499
2018-03-30,62817728,599
2016-03-17,94323643,199
2016-05-17,94323643,599
2016-07-09,94323643,299
2016-08-03,94323643,299
2017-01-02,94323643,299
2017-04-11,94323643,499
2017-12-27,94323643,599
2017-11-15,45771231,499
2017-12-02,45771231,299
2018-02-16,45771231,499
2016-07-12,52964806,299
2016-09-16,52964806,899
2017-02-04,52964806,299
2017-04-05,52964806,599
2017-08-28,52964806,899
2018-01-26,52964806,299
2016-05-27,21636862,299
2016-10-25,21636862,299
2016-11-02,21636862,499
2017-10-21,21636862,499
2017-12-18,21636862,299
2017-12-27,21636862,199
2018-03-19,21636862,199
2016-12-11,89555217,499
2017-06-19,89555217,199
2017-06-29,89555217,499
2017-07-03,89555217,599
2017-08-21,89555217,499
2017-10-07,89555217,199
2017-12-09,89555217,499
2018-01-01,89555217,599
2018-04-03,89555217,199
2017-12-20,19460446,499
2018-02-01,19460446,599
2018-03-30,19460446,499
2017-08-15,94512311,299
2017-10-11,94512311,199
2018-01-29,94512311,599
2017-09-08,21098697,499
2017-11-17,21098697,599
2017-08-25,22621406,499
2017-08-08,85514623,299
2017-11-06,85514623,599
2015-07-01,60715148,499
2015-07-19,60715148,599
2015-08-28,60715148,599
2015-12-07,60715148,499
2016-05-10,60715148,499
2017-12-20,60715148,299
2018-03-01,60715148,99
2016-03-26,12856008,299
2016-03-29,12856008,499
2016-04-08,12856008,499
2016-07-05,12856008,599
2016-07-19,12856008,499
2016-07-23,12856008,299
2017-04-08,12856008,599
2017-03-31,18210257,199
2017-04-11,18210257,299
2017-01-07,75770647,599
2017-09-22,75770647,499
2018-01-07,75770647,599
2018-01-31,75770647,299
2018-03-14,75770647,299
2016-01-20,84513686,199
2017-08-13,34596089,199
2018-01-24,34596089,199
2018-03-03,64687994,299
2018-04-03,64687994,499
2018-04-21,64687994,499
2016-04-28,38245704,299
2016-06-23,38245704,499
2017-03-11,38245704,299
2017-04-29,38245704,499
2017-05-26,38245704,499
2017-09-21,38245704,599
2018-01-23,38245704,299
2018-04-05,49755329,599
2018-04-08,49755329,299
2016-07-11,29276198,599
2017-01-19,29276198,599
2018-01-22,29276198,299
2017-06-18,84652867,199
2017-06-27,84652867,299
2017-11-30,84652867,199
2018-01-07,84652867,499
2016-12-10,91100697,299
2016-12-24,91100697,299
2017-03-29,91100697,299
2017-07-29,91100697,299
2017-10-27,91100697,199
2017-09-05,41031093,899
2018-04-12,41031093,499
2017-09-16,58529328,599
2018-02-10,58529328,499
2017-11-27,72643468,899
2018-02-21,72643468,499
2017-04-22,18106002,199
2017-05-10,18106002,299
2017-06-12,18106002,299
2017-10-28,18106002,299
2018-03-05,18106002,499
2016-08-09,96016100,599
2016-08-28,96016100,499
2016-11-15,96016100,599
2016-12-23,96016100,299
2017-05-31,96016100,599
2017-06-25,96016100,299
2017-08-17,96016100,499
2018-01-14,96016100,499
2017-12-19,94050564,599
2018-02-12,16296330,299
2018-02-17,16296330,599
2017-08-01,25873049,299
2017-08-19,25873049,499
2017-08-26,94801850,499
2017-12-07,94801850,299
2018-01-02,94801850,299
2018-01-07,94801850,199
2016-07-31,29455787,299
2016-11-23,29455787,599
2017-03-21,29455787,499
2017-06-21,29455787,299
2017-09-17,29455787,599
2017-10-17,29455787,599
2018-01-08,29455787,199
2018-02-12,29455787,299
2018-02-19,29455787,299
2018-03-31,29455787,299
2016-06-06,82780517,199
2017-04-12,82780517,499
2018-01-31,82780517,199
2017-01-23,95839590,299
2017-04-11,95839590,599
2017-07-17,95839590,199
2018-04-18,95839590,299
2016-04-21,11320369,599
2016-09-12,11320369,499
2017-03-05,11320369,299
2017-04-29,11320369,499
2018-01-01,59031730,599
2018-01-08,59031730,599
2016-04-07,36444229,599
2016-07-08,36444229,299
2016-09-15,36444229,499
2017-06-15,36444229,299
2017-11-10,59799559,899
2017-12-06,59799559,499
2017-11-12,98394626,299
2017-12-24,98394626,499
2018-03-23,98394626,499
2017-03-06,37187860,199
2017-05-09,37187860,199
2017-06-14,37187860,299
2017-09-13,37187860,599
2017-12-23,37187860,599
2018-03-14,37187860,299
2017-11-03,34315673,199
2018-03-12,34315673,599
2015-09-11,16387203,299
2016-06-13,16387203,199
2016-01-01,59044780,599
2016-01-12,59044780,899
2016-01-23,59044780,599
2016-09-28,59044780,299
2016-11-11,59044780,499
2016-11-22,59044780,199
2017-03-29,59044780,899
2017-06-14,59044780,599
2017-11-10,59044780,499
2017-11-12,59044780,499
2017-08-21,91957785,499
2017-09-15,91957785,499
2017-11-19,91957785,499
2016-11-27,16456357,499
2016-12-09,16456357,499
2016-12-29,16456357,599
2017-01-22,16456357,199
2017-04-06,16456357,599
2017-05-08,16456357,499
2018-03-28,16456357,199
2017-03-19,31340943,599
2017-11-12,31340943,199
2017-11-28,31340943,499
2017-12-19,31340943,599
2016-10-24,59792001,499
2017-11-15,59792001,599
2018-03-15,59792001,199
2018-04-03,59792001,499
2016-02-25,49473501,499
2016-04-22,49473501,499
2017-03-20,49473501,599
2017-03-31,49473501,599
2017-11-27,49473501,599
2017-12-06,49473501,199
2018-01-23,49473501,199
2018-04-01,49473501,299
2018-04-05,49473501,299
2017-11-19,15687152,199
2018-03-24,15687152,299
2016-01-14,32964917,599
2016-02-12,32964917,199
2016-06-04,32964917,599
2016-09-30,32964917,599
2017-02-07,32964917,299
2017-06-20,32964917,99
2017-08-31,32964917,599
2017-10-31,32964917,199
2017-11-22,32964917,299
2018-02-17,32964917,199
2018-02-28,32964917,499
2015-09-17,48540649,899
2016-02-03,48540649,599
2016-04-17,48540649,299
2016-06-23,48540649,599
2017-01-28,48540649,499
2017-04-23,48540649,499
2017-05-06,48540649,299
2017-10-24,48540649,899
2018-01-31,48540649,199
2018-03-13,48540649,199
2017-06-09,26364682,299
2017-10-10,64213088,299
2018-02-25,64213088,299
2018-04-07,69375005,499
2017-06-06,38078004,599
2017-06-08,38078004,199
2018-02-26,38078004,499
2018-03-11,38078004,599
2018-03-23,38078004,299
2018-04-18,38078004,599
2017-10-14,60958477,899
2018-04-03,60958477,499
2018-03-10,42752584,499
2017-08-20,17910018,299
2017-08-26,17910018,599
2017-12-21,17910018,599
2018-04-05,17910018,299
2018-04-18,17910018,299
2016-10-02,55859187,199
2017-03-28,55859187,499
2017-10-03,55859187,199
2018-03-15,55859187,299
2018-03-22,55859187,899
2016-02-23,99255141,499
2016-05-31,99255141,499
2016-07-12,99255141,199
2016-09-19,99255141,299
2016-10-03,99255141,599
2017-01-24,99255141,99
2017-09-24,99255141,599
2017-09-26,99255141,499
2017-09-29,99255141,499
2016-09-30,64065390,499
2017-01-13,64065390,499
2016-07-02,77421726,499
2016-07-05,77421726,299
2016-07-23,77421726,599
2017-07-02,77421726,499
2017-11-18,77421726,299
2017-11-20,77421726,499
2018-03-21,77421726,499
2018-04-01,77421726,199
2018-04-04,77421726,299
2018-04-16,77421726,199
2017-05-20,89515095,899
2017-06-27,89515095,599
2017-12-16,89515095,599
2018-01-05,89515095,499
2018-01-18,89515095,499
2018-01-31,89515095,899
2017-06-14,75003471,299
2017-10-04,75003471,599
2018-02-20,75003471,199
2018-03-24,75003471,599
2016-09-24,89224564,299
2017-01-06,89224564,199
2017-02-13,89224564,499
2017-06-17,89224564,599
2018-03-16,62726425,299
2016-07-07,59874494,599
2016-11-08,59874494,99
2016-11-12,59874494,599
2016-11-22,59874494,299
2016-12-12,59874494,199
2017-05-15,59874494,299
2017-10-10,59874494,499
2015-09-04,27190909,299
2016-02-01,27190909,299
2016-04-27,27190909,599
2017-08-07,27190909,599
2017-09-18,27190909,199
2017-12-15,27190909,499
2016-03-03,64900710,299
2016-03-09,64900710,199
2016-03-10,64900710,499
2016-03-13,64900710,599
2016-08-22,64900710,199
2016-12-24,64900710,299
2017-06-12,64900710,299
2017-06-27,64900710,299
2017-07-27,64900710,199
2017-12-20,64900710,599
2018-02-06,64900710,299
2015-12-01,19016257,499
2015-12-22,19016257,299
2017-01-06,19016257,99
2018-01-03,19016257,199
2018-03-11,20229573,499
2018-03-27,20229573,599
2017-09-11,60780981,599
2016-12-01,44749053,199
2017-02-08,44749053,99
2017-03-07,44749053,99
2017-03-22,92796239,299
2017-05-25,92796239,299
2017-08-24,92796239,499
2017-11-26,92796239,599
2017-12-03,92796239,299
2018-03-05,92796239,199
2018-04-20,92796239,599
2016-10-12,89378183,599
2017-02-01,89378183,299
2017-10-19,89378183,299
2018-01-06,89378183,499
2015-07-29,13396820,599
2015-10-15,13396820,599
2016-10-08,13396820,499
2017-02-28,13396820,499
2017-07-16,13396820,599
2017-07-20,13396820,499
2017-07-29,13396820,299
2017-11-10,13396820,599
2018-02-06,13396820,899
2016-07-30,58575196,299
2016-09-30,58575196,199
2017-04-13,58575196,599
2017-09-03,58575196,199
2017-12-17,58575196,99
2017-12-24,58575196,299
2018-01-11,58575196,199
2017-02-10,20031767,499
2017-03-24,20031767,199
2017-05-28,20031767,499
2017-07-08,20031767,499
2018-03-17,20031767,499
2018-04-13,20031767,199
2018-01-30,28634546,499
2015-05-13,68728550,99
2015-07-27,68728550,199
2015-11-20,68728550,199
2016-01-15,68728550,299
2016-01-28,68728550,499
2016-02-22,68728550,99
2016-04-07,68728550,499
2016-07-28,68728550,299
2016-09-07,68728550,599
2016-12-21,68728550,599
